"cmRate","population","medianIncome","pctPoverty","avgHouse","medianAge","medianAgeM","medianAgeF","pctHS","pctBach","pctEmployed","pctUnemployed","pctPrivateHC","pctEmployerHC","pctPublicHC","pctWhite","pctBlack","pctAsian","pctOther","rmRace","pctMarried","pctMarriedHouse","birthRate","region","state","county"
168.2,8739,51733,12.1,2.45,40.6,40.6,40.5,26.3,15.9,56.5,2.1,63.3,43.3,27.5,94.21468401,0.604089219,0,3.496747212,"white",58.9,57.50147667,9.165808445,"Southwest","Texas","Somervell County"
113.2,10370,49709,12.9,3.02,34.5,34.3,34.8,32.9,9.7,54.1,5.7,73.3,54,28.4,98.92803878,0.167785235,0.055928412,0.438105891,"white",61.9,67.06315491,7.28003573,"West","Utah","Emery County"
129,7131,48456,11.8,2.55,43.6,41.4,45.5,28.8,15.5,55.7,7,64.5,35.7,33.4,93.77950569,0.180505415,0.124965287,0.402665926,"white",55.9,51.45213338,4.954367666,"West","Utah","Kane County"
165.8,58612,58673,11,2.32,43.2,41.7,44.7,29.2,23.2,65,4.8,71.3,50.7,37.3,96.06980992,0.867550565,0.791449638,0.106541297,"white",49.5,48.4375,2.874885005,"Northeast","Vermont","Washington County"
178.9,15414,44397,15.1,2.55,42.3,41.6,43.4,36.1,10.1,53.3,6.6,68,44.5,35.3,77.50526039,20.28537612,0.111783272,0.24986849,"white",54.3,54.81369078,4.406073236,"Southeast","Virginia","Appomattox County"
201.8,29984,56099,11,2.48,39.1,38.3,40,36.7,12.9,57.9,8.6,70.1,50.7,30.2,66.06017241,29.25823708,0.807523255,1.185730349,"white",51.7,51.58614403,4.384535624,"Southeast","Virginia","Caroline County"
172.5,29724,38474,17,2.37,46.1,44.5,48.6,34.5,10.5,52.8,6.7,62.9,37.1,38.8,97.75254555,0.92778671,0.190916399,0.080385852,"white",56.5,53.30729997,5.65626049,"Southeast","Virginia","Carroll County"
159.3,17820,52355,11.5,2.44,40,37.7,43.5,35.2,13.7,54.9,8.3,74.6,43,32.2,79.65743648,13.05737939,3.499857265,1.741364545,"white",47.4,42.69631298,3.664122137,"Southeast","Virginia","Colonial Heights city"
187.1,49432,62394,11,2.83,38.9,37.9,39.6,34.1,14.9,59,7.3,72.7,53.2,25.8,77.27160086,14.35032215,1.435238725,2.023789856,"white",55.9,58.08658795,4.025191676,"Southeast","Virginia","Culpeper County"
244.9,22378,40122,19.5,2.53,36.9,34.9,38.1,38.3,8.1,52.4,12.8,62,39.9,38.8,52.70434041,38.08519233,1.463261367,4.241662552,"white",35.3,30.50769584,5.969289827,"Southeast","Virginia","Hopewell city"
191,34602,60121,11.5,2.64,43.7,42.8,44.4,37,13,58.3,8.1,67.4,46.1,30.2,78.38815983,16.67451303,0.517860295,1.894897899,"white",55.1,58.25863279,5.015546843,"Southeast","Virginia","Louisa County"
153.3,97653,43484,24.8,2.48,27.5,26.2,29.6,21.8,23.2,55,5.6,82.4,58.2,19.9,86.72084754,4.348637358,6.119191019,0.910155805,"white",39.1,43.44441603,3.135414054,"Southeast","Virginia","Montgomery County"
194.3,14785,48076,13.4,2.33,48.4,45.7,49.4,33.6,14.4,54.4,5.7,69.1,40.9,36,83.89419841,13.44057074,0.249024095,1.346076188,"white",50,44.34453384,5.74048913,"Southeast","Virginia","Nelson County"
201.4,20392,72406,6.2,2.61,43.1,41.9,44.5,33,16.7,62.8,6.1,83.8,59.5,21.7,81.64110429,12.25460123,0.77198364,0.552147239,"white",60.6,63.5566516,2.628490965,"Southeast","Virginia","New Kent County"
227.1,12155,36822,21.5,2.26,48.3,45.2,50.5,34.2,14,48.1,9.5,56.8,29.8,41.3,61.59717663,36.44123441,0.796126067,0.500656599,"white",46.4,41.0632622,6.455750321,"Southeast","Virginia","Northampton County"
177.3,35385,59282,10.7,2.66,42.6,41,44,34.7,15.2,53.8,7.9,69.9,45.9,33.9,82.58469187,12.74135738,0.994334605,1.008787143,"white",54.7,56.73692428,2.100668394,"Southeast","Virginia","Orange County"
159.2,22354,48497,13,2.39,48.3,47.1,49.2,36.3,13.8,51.9,4.1,69.3,39.5,35,93.75334165,2.86936375,0.699518802,0.770807343,"white",55,53.65382552,6.476146578,"Southeast","Virginia","Rockbridge County"
186.6,25432,54195,10.2,2.29,40.5,40.1,40.9,29.8,17.1,59.7,4.8,75.1,53.7,27.2,88.11047089,7.792569044,2.074309557,0.596065965,"white",47.3,46.2518666,4.609250399,"Southeast","Virginia","Salem city"
172.5,130475,75714,9.2,2.97,36.7,35.7,37.8,31.7,17.9,63.3,6.2,78.3,53.8,21.9,74.25660383,15.97215152,2.534242821,3.81467762,"white",56,61.33152745,6.051314143,"Southeast","Virginia","Spotsylvania County"
199.3,88161,60735,13.6,2.75,38.3,36.6,39.4,28.3,16.4,59.3,8,73.4,43.1,28.9,52.36238745,41.79430057,1.385407964,0.548825768,"white",50.4,52.22007099,5.719705952,"Southeast","Virginia","Suffolk city"
208.1,42899,38292,19.2,2.38,43.1,40.8,46.1,35.8,8.5,46.2,8,59,38.9,41.7,94.73672213,2.924549806,0.394346934,0.091178482,"white",53.9,52.52355316,6.033920417,"Southeast","Virginia","Tazewell County"
202.5,39083,60714,11.3,2.62,40.4,39,41.5,36.6,13.9,60.8,7.2,75.2,53.3,25.6,90.77466802,4.007172371,1.042072711,0.522335698,"white",51.2,52.57588415,5.544668588,"Southeast","Virginia","Warren County"
162.1,15052,46954,20.1,2.37,24.6,25.6,23.6,15.5,27.1,44.5,8.5,83.3,52.2,22,74.88816592,15.27721296,5.889928155,0.460891962,"white",26.2,36.33759365,2.181467181,"Southeast","Virginia","Williamsburg city"
223.4,39718,38528,21.9,2.46,39.8,37.8,41.5,32.4,9,41.3,11,59.7,40,42.3,92.66962744,5.418208734,0.47125586,0.180113496,"white",47.5,49.41654648,3.651138835,"Southeast","Virginia","Wise County"
188.3,22105,44055,16.3,2.34,44.2,43.6,44.9,30.5,12.9,52.4,9.6,64.1,37.1,43.3,93.52994555,0.444646098,0.875680581,0.762250454,"white",52.7,49.15961888,3.801794105,"West","Washington","Asotin County"
194.4,3944,45465,15.5,2.31,49.5,47.7,50.9,27.5,16.3,46.2,10.4,60.7,27.8,50.6,91.75231888,0.350965154,0.551516671,3.359237904,"white",52.4,51.06761566,5.205479452,"West","Washington","Columbia County"
157.4,40534,51151,15.5,2.76,37,36.1,38.3,27.7,12.8,59.7,6.5,55.3,37.2,40.7,73.33771055,0.3409177,0.742442991,21.15709993,"white",58.1,59.49197861,4.643274854,"West","Washington","Douglas County"
161.3,43269,48127,18.6,2.34,33,32.2,33.7,26,22.7,55.9,7.8,70.2,43.6,31.1,89.22850915,0.969102455,2.246232585,3.741351531,"white",44.5,45.37250044,4.333095578,"West","Washington","Kittitas County"
194.8,75882,44243,17.1,2.52,42.8,42.2,43.4,31.6,9.3,48.3,12.1,58.4,35,45.3,91.74468649,0.782625968,1.16135867,1.362643183,"white",52.7,51.02151448,4.603840773,"West","Washington","Lewis County"
144.4,10321,49955,12.5,2.34,48.3,47.8,48.9,33.4,15,48.2,4.8,61.6,35.1,44,94.10402393,0.270192029,0.665830358,0.492135482,"white",57.8,54.02745995,6.796657382,"West","Washington","Lincoln County"
183.6,20848,40189,17.8,2.24,51.7,50.8,52.5,31.6,11.3,40.9,8.9,55.8,25.9,50.9,89.40663599,0.305158634,1.889077258,2.286267861,"white",52.7,48.96703297,5.889178996,"West","Washington","Pacific County"
171,490945,50083,16.3,2.45,37.2,35.7,38.7,25.7,18.1,55.1,8.4,65.2,42.5,36.5,89.03816718,1.827041461,2.315985625,1.03362505,"white",49.4,48.18837711,5.355835918,"West","Washington","Spokane County"
169.9,269536,61653,11.9,2.52,38.5,37.1,39.9,22.7,20.3,56.5,8.5,74.5,43.5,30.7,82.58622199,2.839873174,5.83580425,1.226386727,"white",52.4,50.87449211,5.180155167,"West","Washington","Thurston County"
153.8,4042,51022,13.9,2.31,52.1,51.5,53.1,33.1,10.1,35.7,10.6,64.7,35.2,49.7,92.96158612,0.123915737,1.140024783,0,"white",53.5,53.37995338,0.535475234,"West","Washington","Wahkiakum County"
189.7,16704,35615,21.5,2.68,41.5,40.9,42.1,47.1,7.9,46.5,9,55.6,36.5,44.8,96.84418146,0.836770068,0.37654653,0.029884645,"white",52,55.28885946,2.292860865,"Southeast","West Virginia","Barbour County"
185.6,8176,41838,17.4,2.85,43.7,41.8,45.5,44.3,8.8,41,6.5,55.2,35.5,45.2,96.67113767,1.085233508,0.085355444,0,"white",45.8,53.92670157,6.016466118,"Southeast","West Virginia","Doddridge County"
195.1,35516,36996,21.1,2.28,45.3,44.6,46.7,44,11.2,48.2,7.2,61.9,39.1,43,94.14288118,2.299108395,0.38692312,0.42617619,"white",52.2,47.48027903,4.354354354,"Southeast","West Virginia","Greenbrier County"
206.7,68714,42121,13.9,2.48,42,40.5,43.5,39.5,13.5,53,7.4,64,44,39.5,95.67378765,1.820342619,0.526102206,0.155076959,"white",52.4,49.69820377,5.060383303,"Southeast","West Virginia","Harrison County"
194.2,29237,41121,16.7,2.62,42.6,41.2,44.1,41.1,11.7,46.8,6.8,66.9,45.6,40.6,97.40224228,0.66311184,0.201668034,0.061525841,"white",54.5,55.45062062,4.735242361,"Southeast","West Virginia","Jackson County"
178.2,56482,66950,10.2,2.65,39.7,39.9,39.3,32.1,18.2,60.3,8.4,73.3,53.8,29.2,88.24211251,6.96562466,1.622776832,0.56688521,"white",53.3,54.09965078,4.995519713,"Southeast","West Virginia","Jefferson County"
226.9,21415,34295,24.4,2.69,41.9,41.4,42.8,43.4,5.7,42.2,10.1,51.7,31.7,52.6,98.32560297,0.477736549,0.269016698,0,"white",50.6,52.9271954,2.635983264,"Southeast","West Virginia","Lincoln County"
198.4,27451,40012,16.1,2.4,43.2,42.1,44.4,50.2,8.5,47,8.8,58.6,41.6,39.4,94.81534859,3.145379211,0.299045217,0.169338858,"white",44.2,42.97381269,7.391231312,"Southeast","West Virginia","Mineral County"
155.9,104236,43835,22.5,2.56,30,28.5,31.3,29.9,20.6,55.4,5.8,76.5,57.1,23.3,90.57717276,3.597002007,3.150450486,0.353110123,"white",37.2,40.42122317,4.001671717,"Southeast","West Virginia","Monongalia County"
190.7,13506,36351,19.3,2.3,46.6,45.4,48.3,49.4,8.7,48,7.3,60.5,36.6,45.2,97.65619224,0.695009242,0,0,"white",56.8,53.16042597,6.07651913,"Southeast","West Virginia","Monroe County"
176.8,8607,34341,17.6,2.24,48.4,47.9,49,47.4,10,50.7,5.7,60,37.8,44.9,96.75750259,1.483270093,0,0,"white",56.4,53.27803051,4.256631709,"Southeast","West Virginia","Pocahontas County"
169.8,33940,41420,17.6,2.52,42.3,40.4,43.5,46.4,9,49.5,7,63.5,43.8,39.3,94.16427578,3.972315064,0.156762992,0.328314946,"white",53.3,56.80724824,4.038301415,"Southeast","West Virginia","Preston County"
171.5,56848,59472,10,2.6,41,40.4,41.6,37.8,14.8,57.7,3.7,73.6,55.3,31.2,96.62520319,1.500106015,0.33924659,0.169623295,"white",57.4,58.72299258,6.034482759,"Southeast","West Virginia","Putnam County"
259.5,8755,29331,26.1,2.28,46.3,45.5,46.6,43,5.3,40.2,14.8,45.1,28.2,53.3,97.98364512,0.123221687,0.369665061,0,"white",54.1,48.72652431,4.203539823,"Southeast","West Virginia","Webster County"
160.1,63531,52485,10.7,2.44,40.6,39.1,42,38.5,13.5,61.8,5.1,73.4,50.8,33.9,95.12569413,1.358983689,1.202360423,0.229397712,"white",55.6,55.24062236,5.497771174,"Midwest","Wisconsin","Chippewa County"
192.8,43601,46475,13.9,2.28,40.6,39.8,41.3,33.2,15.4,59.9,7,66.5,47.1,37.9,92.94732756,1.102764903,1.137012261,0.264846229,"white",47.6,44.24412034,6.150455775,"Midwest","Wisconsin","Douglas County"
166.9,52250,46972,15,2.44,36.1,33.2,39.7,38.7,13.1,62.2,4.6,74.8,50.5,30.4,96.73716716,1.303190973,0.736079551,0.273844899,"white",48.6,51.66349565,5.174434328,"Midwest","Wisconsin","Grant County"
164,84559,56365,10.6,2.49,39.1,38.6,39.8,36.5,15.6,65.9,5.5,77.2,55.7,30.3,94.51182643,0.828739107,0.688837513,1.971663999,"white",53.8,54.73421158,4.73206677,"Midwest","Wisconsin","Jefferson County"
174,26224,45158,13.1,2.48,44.4,42.9,45.9,42.2,9,53,7.1,66,41.4,42.7,94.32701744,2.347701366,0.441609421,0.362346192,"white",48.5,49.77964744,4.951690821,"Midwest","Wisconsin","Juneau County"
165.9,19223,40968,15.9,2.21,47.2,46.3,48.3,42.4,10.3,54.3,8.2,63.2,40.1,43.4,96.18945322,0.777453839,0.317119329,0.368267608,"white",54.5,49.67290256,7.291666667,"Midwest","Wisconsin","Langlade County"
184.3,37435,52776,10.5,2.4,45.4,45.4,45.4,43.7,10.4,62.3,5.5,73.1,53.1,32.8,96.33098516,0.245490447,0.442950155,0.6991141,"white",59.9,58.53674286,5.631220534,"Midwest","Wisconsin","Oconto County"
155.1,70408,52075,15.4,2.41,36.2,35.2,37.2,33.7,19.6,62.8,7.2,78.7,55.5,28.2,94.03680145,0.616197183,2.701896865,0.506871876,"white",49.6,51.06597522,4.146396651,"Midwest","Wisconsin","Portage County"
168.7,17495,44026,13.5,2.29,44.1,42.7,45.5,41,10.7,58.8,4.8,68.9,44.1,38.6,96.44426913,0.726924377,0.383184943,0.946692212,"white",59,54.56472771,7.105568445,"Midwest","Wisconsin","Richland County"
131.8,20455,48683,11.7,2.32,43.1,42.4,44,46.3,9.3,62.2,5.5,69.4,44.4,35.7,97.79765667,0.486168506,0.116680441,0.486168506,"white",58.7,53.72316126,6.550868486,"Midwest","Wisconsin","Taylor County"
189.4,51945,52850,10.4,2.35,44.4,43.5,45.3,43.7,12.6,60.7,5.7,73.5,52,33.4,96.91127098,0.441247002,0.447002398,0.627338129,"white",55.5,53.3624373,5.973097545,"Midwest","Wisconsin","Waupaca County"
172.9,169546,52711,12.1,2.33,37.7,37.1,38.5,34,18.8,62.7,4.7,76.3,57.4,29.3,92.54455516,2.041371802,2.425978083,0.766845755,"white",48.7,47.64356895,4.928895838,"Midwest","Wisconsin","Winnebago County"
163,4741,44427,10.9,2.15,49.6,48.1,50.1,30.8,13.1,59.2,3.3,65.1,34,40.7,96.46496153,0.249532127,0.332709503,0.519858598,"white",55.9,48.76260312,11.20381406,"West","Wyoming","Hot Springs County"
152,29228,55354,10.8,2.38,43.6,42.3,44.6,28.5,17.5,64.5,3.8,71.4,44.4,30.5,94.78005865,0.814214249,0.600310505,1.28687252,"white",56.3,54.58467264,5.701401192,"West","Wyoming","Park County"
168.7,30009,54716,9.9,2.28,42.2,42,42.5,27.2,19.3,60.2,3.4,73.9,47.8,29.3,93.67139687,0.810410922,0.763333109,1.688075863,"white",56.9,53.28351089,4.312372589,"West","Wyoming","Sheridan County"
